gene	log2fc	p
Gpn1	1.14774696390448	0.0253405245016439
Bola3	1.14893878143685	1.09248410907029e-07
Timm8a1	1.14916414971676	0.000304738655376163
Tmem97	1.15102209593735	0.000868988705775212
B3galt6	1.15102209593735	0.82282940892119
Sgsm3	1.15102209593735	0.953054301253485
Brca1	1.15102209593735	1
Taf1c	1.15298361227063	0.485086587376668
Fabp5	1.15372427886047	6.10064220250289e-06
Gm10131	1.15463334948972	0.208063674364467
Jpx	1.15463334948972	0.435865411797939
Prc1	1.15536364312257	0.068986621578596
Heatr5b	1.15604017070397	0.281971350734712
Gkap1	1.15725404964886	0.094342792326723
N6amt1	1.1578006285684	0.00306372740738359
Prmt7	1.15924260274231	0.0863245211458564
Ints3	1.16006723554035	0.0245616773794899
Hs1bp3	1.16080311672993	0.559196759525832
Coil	1.16080311672993	0.698467347142634
Ptp4a3	1.16166934013685	0.000764123068962106
Smpd4	1.16206036738979	0.416161471126992
Rfc3	1.16260161483223	0.0227616228611448
Mis18bp1	1.16396115164484	0.377205070986298
Rcor3	1.16469703283442	0.194006903568551
Polr2h	1.16612898832755	1.24749053864095e-06
Nol9	1.16809560929629	0.0235483273835795
Tsnax	1.1691694426476	0.00354873387197428
Ltf	1.17374217243743	0.0345739911659026
Fabp4	1.17374217243743	0.101222259800437
Igf2bp2	1.17374217243743	0.13968798461579
Ppp3cc	1.17374217243743	0.304023190660178
Naprt	1.17374217243743	0.323187393263538
Fbxw9	1.17374217243743	0.327220401448514
Katnb1	1.17374217243743	0.446024597831125
Sec22c	1.17374217243743	0.469910089167421
Slc10a3	1.17374217243743	0.500209347899181
Il27ra	1.17374217243743	0.6255915521707
St3gal2	1.17374217243743	0.743563976121354
Gm57293	1.17374217243743	0.756961024928719
Adal	1.17374217243743	0.823707958435801
Parp16	1.17374217243743	0.840820204481114
Zfp119b	1.17374217243743	0.840820204481114
Mblac2	1.17374217243743	0.841466492854663
Echdc3	1.17374217243743	0.999553622111267
Zfp316	1.17374217243743	1
Gm49085	1.17374217243743	1
Lcat	1.17374217243743	1
Rnf227	1.17374217243743	1
Epas1	1.17374217243743	1
Gm12353	1.17374217243743	1
Ttc8	1.17374217243743	1
Gm41611	1.17374217243743	1
Kctd7	1.17374217243743	1
Draxin	1.17374217243743	1
Mmp27	1.17374217243743	1
1700126G02Rik	1.17374217243743	1
Mogat1	1.17374217243743	1
Rhoj	1.17374217243743	1
Map3k12	1.17374217243743	1
Kyat1	1.17374217243743	1
C130013H08Rik	1.17374217243743	1
Bend3	1.17374217243743	1
Fzd1	1.17374217243743	1
Gm11707	1.17374217243743	1
Mxra8	1.17374217243743	1
Acad10	1.17374217243743	1
Gm36874	1.17374217243743	1
Gm7292	1.17374217243743	1
Rab26	1.17374217243743	1
6530409C15Rik	1.17374217243743	1
Ppp1r9a	1.17374217243743	1
4933407K13Rik	1.17374217243743	1
Rab38	1.17374217243743	1
Gm17619	1.17374217243743	1
Elane	1.17374217243743	1
Vpreb1a	1.17374217243743	1
Lamb2	1.17374217243743	1
Map7	1.17374217243743	1
Chtf18	1.17374217243743	1
Myo15a	1.17374217243743	1
9530059O14Rik	1.17374217243743	1
Abcb4	1.17374217243743	1
Gm49144	1.17374217243743	1
Gm20481	1.17374217243743	1
4122401K19Rik	1.17374217243743	1
Fcgrt	1.17505311758977	4.33562867219508e-12
Gatd3a	1.1763724284821	1.26626620259625e-05
Mrtfb	1.17730878745762	0.00859398476042782
Nup62	1.17778900550013	0.00301392696531113
Ankrd40	1.17792996940086	0.0118129594847513
Med25	1.17860792760924	0.0313402996013348
Mogs	1.18093767384163	0.0607414807106869
Pitrm1	1.18115964399991	0.00555452562482031
Acad9	1.18191610388313	0.0967102065294562
Mcrip2	1.18191610388313	0.19333396118778
Manba	1.18251238206516	0.0221217117275538
Plod1	1.18264223176066	1.32265694591306e-06
ENSMUSG00000121500	1.18496942786068	0.323414018127335
Slc6a13	1.18496942786068	0.631435448234222
Tpcn2	1.18523781127526	0.000683013317808738
Cebpa	1.18672002643563	5.12766874069522e-06
Rnf157	1.18754797196246	0.578290371753831
Pam	1.18900892909074	0.000663286446920162
Dpysl3	1.18933902748844	0.475906848942706
Atp13a2	1.19096391296601	5.13936352179863e-09
Cenpt	1.19166408043469	0.0360818287933166
Laptm4b	1.19166408043469	0.641163232430577
Dsel	1.19166408043469	0.653670573956618
Cep57l1	1.19166408043469	0.925442540673283
Snx16	1.19260119968874	0.0551852966641199
Steap3	1.192725275805	0.000257779487893253
Xpot	1.19310749730436	0.00889529775633423
Rrp12	1.19310749730436	0.150997831244593
Thumpd2	1.19480378796526	0.653670573956618
Smyd4	1.19480378796526	0.658028338639943
Mt2	1.19583594328805	2.64080778699865e-06
Ccl9	1.19596171842047	0
Usp10	1.19610998546588	0.00123464051490688
Cox7a1	1.19610998546588	0.0630150217560802
Smarcal1	1.19682578555047	0.428206746110974
Acp5	1.19739344050207	0.000868400188768296
Ang	1.19758891439179	0.135362224004626
Mthfd2l	1.1979897186841	0.0527817939528893
Amd2	1.19927726454457	0.636163546840508
Zmynd19	1.19927726454457	0.843695095309733
Capn5	1.19927726454457	0.856221256628851
Gm48293	1.19927726454457	1
Dut	1.20021438379862	0.0250877460026604
Hspbp1	1.20030299870856	5.2407371381113e-06
Galk1	1.20054223178114	0.000570178502541871
Wiz	1.2023113246342	0.0271745188239615
Iftap	1.2023113246342	0.0866511974579317
Srm	1.20253943674486	5.70873537622732e-06
Arntl	1.20300676694262	0.0360818287933166
Gm56522	1.2061636501298	0.466783882302177
Mb21d2	1.2061636501298	0.477569216835979
Slc43a3	1.2061636501298	0.733237274750558
Gm11423	1.2061636501298	1
Zc3h8	1.2061636501298	1
Gm40304	1.2061636501298	1
D330050G23Rik	1.2061636501298	1
Thsd4	1.2061636501298	1
Fn1	1.20716517397488	1.22409329049867e-13
Kat2a	1.20746279028143	0.00617474473168762
Uvssa	1.20936608216815	0.333348566555361
Ms4a7	1.20963195956071	0
Dab2	1.21012922403115	0
Gm28417	1.21121687785609	0.662862677128
Il20rb	1.21121687785609	0.790201452475865
Igfbp4	1.21242264060149	7.32351695953426e-09
E2f5	1.21242264060149	0.0863899180332689
Nomo1	1.21242264060149	0.134892861602523
Etv5	1.21288056634438	0.000319287283916953
Ccl8	1.21320692713392	0
Clec10a	1.21327053662406	0.000157947569175982
Tfcp2	1.21438415693477	0.301134851248869
Gemin2	1.21508296781833	0.0995698529442092
Caml	1.2169100315938	0.000414394898204938
Nudt3	1.21706960410153	3.03353003323337e-05
Adam33	1.21813629179588	0.704981321473062
Cdkn1c	1.21813629179588	1
Espn	1.21813629179588	1
Fbxl13	1.21813629179588	1
Kbtbd8	1.21813629179588	1
Gm17024	1.21813629179588	1
Ccdc62	1.21813629179588	1
1700084C06Rik	1.21813629179588	1
Gm32296	1.21813629179588	1
Fbn1	1.21813629179588	1
Mgll	1.21813629179588	1
Kcnq1ot1	1.22167664950113	0.0323145951834128
Lyrm9	1.22265177291837	0.3348694774961
Gm57402	1.22265177291837	0.422971120194435
Acp6	1.22265177291837	0.436675705626803
Ttc32	1.22337294016203	0.00218415635108205
Wee1	1.22436824550739	0.308746947750073
Gm20257	1.22436824550739	0.481646803591076
Lsm11	1.22527247307751	0.028118761829288
Uevld	1.22527247307751	0.0571744535712489
Pcca	1.22583068358588	0.0396777180042737
Srf	1.2264836345094	0.0939058391732191
Nop2	1.22685350889699	0.0171470412174761
Lsm7	1.2272286083594	0
Ubox5	1.2281899564598	0.651186870587177
Smad6	1.2281899564598	0.860448789179445
Exoc8	1.2281899564598	0.860448789179445
Rhobtb2	1.2281899564598	0.86185840521964
Cenpm	1.23077311747381	0.602516733425362
Mvb12b	1.23263586149099	0.0283827932544037
Cenpu	1.23263586149099	0.477115112776468
Ddx56	1.23314645963502	1.36489716699698e-05
Rad51b	1.23404268270524	0.317062403923684
C4b	1.23428371437248	0.00171612711160903
Hmgb3	1.23514271710157	0.479300059222607
Slc11a2	1.2364062072196	0.00489765785765475
Snap47	1.23675196996323	0.433793555641001
Nup107	1.2373582717334	0.0537128174894659
Wdr12	1.23753882301839	0.000560249281764865
Ttc12	1.23787250985714	0.160245678500773
Lhpp	1.2398313628952	0.118973711209353
Tnfsf12	1.24057368091564	6.97850968192924e-05
Kbtbd3	1.24057368091564	0.0535964709686422
Trim28	1.24413150032882	3.33740732221641e-06
Ppihl	1.24413150032882	0.0116948188818587
Ptges3l	1.24413150032882	0.105225519004819
Bpnt1	1.24413150032882	0.469313093443022
Zfp212	1.24413150032882	0.657882926148601
Zbtb48	1.24413150032882	0.670957088533281
Nadsyn1	1.24413150032882	0.846573425981321
Shcbp1	1.24413150032882	0.886445258091992
Tmem191	1.24413150032882	1
Gm16230	1.24413150032882	1
Ccdc18	1.24413150032882	1
Mief2	1.24413150032882	1
Pdk2	1.24413150032882	1
Gstm2	1.24413150032882	1
Tmem53	1.24413150032882	1
Gm57390	1.24413150032882	1
Zscan20	1.24413150032882	1
4930579K19Rik	1.24413150032882	1
Crabp1	1.24413150032882	1
Rasgrf1	1.24413150032882	1
Inppl1	1.2458198504816	8.25907591754045e-05
Lgmn	1.24607776223532	0
Cks1b	1.24759120232469	0.000824619411583045
Tubb5	1.24823123324086	0
5730455P16Rik	1.24903029974166	0.151185084834741
Adck5	1.2517446844387	0.23798142610431
E2f6	1.2517446844387	0.344726024350079
Paqr4	1.2517446844387	0.550644958848491
Prag1	1.25346936490816	0.636664624086984
Hyi	1.25557584425488	2.34333495368997e-12
Rragd	1.2562043326294	0.842419600272495
Smim26	1.25751053013002	0.000552932013259337
Gnpda2	1.26120501368777	0.0174173006043648
Gins1	1.26120501368777	0.48047161142665
Tmem273	1.26120501368777	0.480497761194709
Epop	1.26120501368777	0.636163546840508
Gm12940	1.26120501368777	0.636163546840508
2610318N02Rik	1.26120501368777	0.87026046638907
Slc17a9	1.26120501368777	1
Alox5	1.26247109103176	0.0494881293144376
Pola1	1.26505733918337	0.00410480799817861
Gtpbp3	1.26566466187847	0.254633052494443
Cryzl2	1.26566466187847	0.657195118492242
Sae1	1.26752431875805	7.53905371343464e-08
Tbc1d24	1.26771832064644	0.243196665877684
Fam210a	1.26931983241966	0.00110741702425049
Chd3	1.27060371169002	0.000918094109204535
Incenp	1.27177425539795	0.0012138450256735
Itfg2	1.27327784598834	0.494317763918077
Mag	1.27327784598834	0.50315185028723
Mccc2	1.27327784598834	0.670431518463528
Spsb1	1.27327784598834	0.733237274750558
Dctd	1.27327784598834	0.733237274750558
Pard3b	1.27327784598834	0.872751438265603
Nfib	1.27327784598834	1
Gm26670	1.27327784598834	1
Gm4673	1.27327784598834	1
Pecr	1.27327784598834	1
Gm48678	1.27327784598834	1
Cenpi	1.27327784598834	1
Iars	1.27549567123816	0.0110430201595444
Bckdhb	1.27610389006711	0.0760718446563009
Pias3	1.27807883225216	0.165592470475218
Wdr76	1.27953683646003	0.491594492660047
Mrm2	1.27953683646003	0.604790516121664
Ifrd2	1.28065737635394	0.142625480754709
Exosc2	1.28112570781102	0.0192592103344154
Mapre3	1.2822666292156	0.10928728959205
Btbd2	1.2822666292156	0.230868706798886
Armc9	1.2822666292156	0.837610445891661
Cdc23	1.28379571790234	0.0724579401194346
Uap1l1	1.28692466209364	1.25667064652092e-10
Ccdc107	1.28832414003596	1.26430437034443e-05
Ttf2	1.28921938985736	0.246422082969822
Tmppe	1.28921938985736	1
9630028I04Rik	1.28921938985736	1
1700086O06Rik	1.28921938985736	1
Pla2g6	1.28921938985736	1
Katnal1	1.28921938985736	1
Shmt2	1.29119975398561	0.0270044506991528
Alkbh2	1.29157866273129	0.0662936593482398
Timp2	1.29162042611015	0
C1qbp	1.29293637175881	1.55333217552934e-13
Ciao3	1.29419849761544	5.44283898913452e-05
Eif2b3	1.29475757339879	0.000210893448132524
Dgke	1.29475757339879	0.498060808578746
Ubtd2	1.29475757339879	0.498060808578746
Map7d3	1.29475757339879	0.498060808578746
Dapk1	1.29539796478649	2.72804318072337e-07
Pparg	1.29597043184844	1.52791418208349e-05
Gm47283	1.29864963569665	0
Cxcl14	1.29927305452128	0.00783482354921329
Tm4sf19	1.29927305452128	0.317666563905258
Pigw	1.29927305452128	1
Tesk1	1.30123190755934	0.0885611834612755
Cenpf	1.30123190755934	0.257874409900534
Ap1b1	1.30133022732228	3.6265501755895e-07
Mlh1	1.30302518938239	0.478309070627609
Mdc1	1.3041388096931	0.107433643805709
Zfp991	1.30467304226387	0.0203615153418856
Decr1	1.30467304226387	0.0432135847220103
Slc29a1	1.30484792498921	0.000306671928578886
Saysd1	1.30619246846108	2.56980461390922e-05
Mcoln1	1.30619246846108	0.0020895265989527
Tyms	1.30619246846108	0.061489357245784
Nt5c3b	1.30619246846108	0.103359450887681
Ppm1f	1.30619246846108	0.86185840521964
Gm42659	1.30619246846108	0.86185840521964
Cep76	1.30619246846108	1
Dnaja3	1.30804326414902	0.130645093112432
Ccdc61	1.30890175571906	0.343702008442604
Mosmo	1.30890175571906	0.413606608700203
Tbc1d31	1.3097198419564	0.130286959441435
Adsl	1.31124569618736	0.000160734391233036
Gm26510	1.31124569618736	0.0322712782883267
Slc19a2	1.31124569618736	0.829532693887053
Pdgfrl	1.31124569618736	1
Atic	1.31248246869422	2.3999454044447e-11
Gmnn	1.31391983048569	6.66317673228323e-06
Gna12	1.31391983048569	1.33513532170495e-05
Aldh7a1	1.3181320817726	0.343649567842756
Lhfpl2	1.3205835607667	0.0162399830459983
Sccpdh	1.32260555835191	0.362445588538444
Wrnip1	1.32574526588248	0.170599729526377
Alad	1.32743871208785	3.63509800840132e-06
Decr2	1.32902039791534	0.113402563527744
Dlgap5	1.33061102105429	0.113402563527744
Trim37	1.33189000610338	0.0196526165783707
Ednrb	1.33189000610338	0.0243277167364887
Cdk20	1.33243991845648	0.0204976833067679
Ddx18	1.3332505579344	2.89741130693763e-06
Mast2	1.33381938792339	9.16687899840782e-05
Gtf2i	1.33381938792339	9.16687899840782e-05
Rfc4	1.33456496677249	0.0561486340817469
Prim2	1.33668074356363	0.00912271019247071
H1f5	1.3378144476343	7.43484968788436e-09
Bckdk	1.34020331857617	1.3602351864693e-06
Tipin	1.34366717387974	0.000292047395179441
Armc6	1.34366717387974	0.0751611843508241
Pld2	1.34366717387974	0.0754487362269644
Ccdc77	1.34366717387974	0.0774247296617133
Ints10	1.34366717387974	0.132151626435262
Utp14b	1.34366717387974	0.235517302834984
Rpp38	1.34366717387974	0.246696446461758
Tyw3	1.34366717387974	0.248673668197218
Rita1	1.34366717387974	0.361865179851993
Cenps	1.34366717387974	0.361865179851993
Dock6	1.34366717387974	0.498707485199033
Pcbp3	1.34366717387974	0.685871088322028
ENSMUSG00000121445	1.34366717387974	0.689235177477521
Zbed3	1.34366717387974	0.819232685325075
Mdk	1.34366717387974	0.856937903802063
Col14a1	1.34366717387974	0.880010135244252
Slc19a1	1.34366717387974	0.880010135244252
Tcea2	1.34366717387974	0.880010135244252
Gm56659	1.34366717387974	1
Etv4	1.34366717387974	1
9930014A18Rik	1.34366717387974	1
Popdc2	1.34366717387974	1
Zfp956	1.34366717387974	1
Zfp113	1.34366717387974	1
Vangl2	1.34366717387974	1
Kazn	1.34366717387974	1
4933404O12Rik	1.34366717387974	1
Insyn2b	1.34366717387974	1
Twist1	1.34366717387974	1
Zfp54	1.34366717387974	1
Miga1	1.34366717387974	1
Fam185a	1.34366717387974	1
Spag5	1.34366717387974	1
B230354K17Rik	1.34366717387974	1
AA386476	1.34366717387974	1
Angptl6	1.34366717387974	1
Adamts1	1.34366717387974	1
Trim46	1.34366717387974	1
Gm20442	1.34366717387974	1
Zc4h2	1.34366717387974	1
Slc16a11	1.34366717387974	1
Gm12865	1.34366717387974	1
Esr2	1.34366717387974	1
Pear1	1.34366717387974	1
Fgfrl1	1.34366717387974	1
Gm57265	1.34366717387974	1
Ccdc170	1.34366717387974	1
Syngap1	1.34366717387974	1
Gm41818	1.34366717387974	1
H4c12	1.34366717387974	1
1500004A13Rik	1.34366717387974	1
Gm44081	1.34366717387974	1
A930033H14Rik	1.34366717387974	1
Antxr1	1.34366717387974	1
Gm43773	1.34366717387974	1
Tmsb15b2	1.34366717387974	1
Lipt1	1.34366717387974	1
Glyctk	1.34366717387974	1
3110083C13Rik	1.34366717387974	1
Gm49494	1.34366717387974	1
Adrm1b	1.34366717387974	1
Rapgef4	1.34366717387974	1
4921536K21Rik	1.34366717387974	1
Gm57135	1.34366717387974	1
Hoxb3	1.34366717387974	1
Efnb2	1.34366717387974	1
Bbof1	1.34366717387974	1
A230056P14Rik	1.34366717387974	1
Lpar2	1.34366717387974	1
Tjp2	1.34366717387974	1
Kcnip4	1.34366717387974	1
Fads3	1.34366717387974	1
Ehhadh	1.34366717387974	1
H2bc27	1.34366717387974	1
Gm56809	1.34366717387974	1
Camk2n1	1.34366717387974	1
Rhbdf1	1.34366717387974	1
Gm57331	1.34366717387974	1
Sema3a	1.34366717387974	1
Gm33887	1.34366717387974	1
Gm19325	1.34366717387974	1
Gm28694	1.34366717387974	1
Gm20300	1.34366717387974	1
1700110K17Rik	1.34366717387974	1
Gm20275	1.34366717387974	1
Gm47819	1.34366717387974	1
H4c3	1.34366717387974	1
Gm56741	1.34366717387974	1
Fam13a	1.34366717387974	1
Rtkn2	1.34366717387974	1
Nefm	1.34366717387974	1
Gm20682	1.34366717387974	1
4930549G23Rik	1.34366717387974	1
Glis2	1.34366717387974	1
Astl	1.34366717387974	1
Gm47071	1.34366717387974	1
Pxmp2	1.34366717387974	1
Gm49249	1.34366717387974	1
Ebf1	1.34366717387974	1
Cep97	1.34366717387974	1
Prelid3a	1.34366717387974	1
Bace1	1.34366717387974	1
Serp2	1.34366717387974	1
Trnp1	1.34366717387974	1
Dnaaf4	1.34366717387974	1
9530026P05Rik	1.34366717387974	1
Gm43062	1.34366717387974	1
Gm41608	1.34366717387974	1
Egfr	1.34366717387974	1
Tgfb2	1.34366717387974	1
Hnf1aos1	1.34366717387974	1
Bik	1.34366717387974	1
B630019K06Rik	1.34366717387974	1
Slc18a1	1.34366717387974	1
Filip1	1.34366717387974	1
Tm6sf2	1.34366717387974	1
Zc3h12b	1.34366717387974	1
Fcrl6	1.34366717387974	1
Gm17098	1.34366717387974	1
Bicc1	1.34366717387974	1
Xrcc3	1.34366717387974	1
Serpinb6a	1.34722499329293	1.95930197352419e-08
Adgrg6	1.34906043264996	0.0065862142596752
Pld3	1.34934038229494	1.52596995563519e-14
Ctsl	1.35121541356008	0
Axl	1.35318994799825	1.98054550569157e-05
St6gal1	1.35344819467232	0.000257516292439696
Cacna1f	1.35344819467232	0.0537932531737526
Cops7b	1.35534897892737	0.033495238027614
Nxpe5	1.35795139988599	1.8708722457748e-05
Mcm5	1.35816674357485	0.117149414905552
Bloc1s5	1.36015529666831	0.173474124123776
Rai14	1.36074068723868	4.65729572459831e-06
Trem2	1.36289826429994	0
Fam3a	1.36569348020974	0.00340941023125897
Nfxl1	1.36693695320259	0.000189953838955967
Abcc1	1.36905249229965	1.01866326538862e-07
Sgf29	1.36943026994482	0.000105422327930409
Nacc2	1.37013938524093	0.0307493193245997
Tymp	1.37168155004934	0.661538333555248
A330069E16Rik	1.37537603360708	0.684409918004774
Nsmf	1.37683403781494	0.0337991982446508
Cdc45	1.38019304990485	0.846388036893633
Gm14010	1.38019304990485	0.877369279256325
Tanc2	1.3811418792984	0.00314959079621175
Spdl1	1.38319553806638	0.0144117597387052
Tbc1d16	1.38319553806638	0.257579978980177
E2f1	1.38385626399544	0.0115957352540779
Apoe	1.38429865654058	0
Tdp1	1.38430915837709	0.0514231535342132
4930477G07Rik	1.38673589577163	0.653076649608498
Arhgap22	1.38806129323819	0.00722982648054969
H1f3	1.38947086349287	0.0115267903959422
Mettl4	1.3909728886581	0.370075487420757
Nkrf	1.3909728886581	0.370075487420757
Gin1	1.39257677436068	0.119225566491244
Gar1	1.39474135847401	6.15111704255752e-07
Zfp715	1.39613459377388	0.0219132034848644
Foxk2	1.39613459377388	0.0327539113954154
Zfp790	1.39613459377388	0.233964238801331
Cad	1.39613459377388	0.508423139847888
Zbtb14	1.39613459377388	0.508444841099535
Pgap3	1.39613459377388	0.653086102701958
Tanc1	1.39613459377388	0.888390080556718
Ppic	1.39613459377388	1
Gm56621	1.39613459377388	1
Naif1	1.39613459377388	1
E2f8	1.39916228647144	0.0507536437063317
Ear2	1.3999746147817	7.08892510034395e-07
Kifap3	1.40154808996024	0.00571194790926052
Mki67	1.40256086293331	0.000327093887060341
Glis3	1.40256086293331	0.0360316667829668
Abcb8	1.40256086293331	0.510108810919289
Pdpn	1.40390228101311	0.000208378350295382
Adi1	1.40427393858389	1.3452917264573e-05
Siglec1	1.40608967441355	2.51716698706262e-09
Anln	1.4064029292277	0.119696718035222
Prxl2b	1.40680151882573	1.15412554856104e-09
Nup85	1.4072323026572	0.0119946802598914
Pogk	1.4072323026572	0.0532149217376392
Nmnat3	1.41078136973828	0.0759818634376208
Gm17435	1.41078136973828	0.49935234409641
Gm15503	1.41078136973828	0.49935234409641
Clmp	1.41078136973828	0.628223072766477
Retn	1.41078136973828	0.693960404512767
Gpc1	1.41078136973828	0.784947590600715
Ccdc80	1.41078136973828	0.872915766606345
Gm49417	1.41078136973828	1
Adamtsl5	1.41078136973828	1
Gm46412	1.41078136973828	1
5730522E02Rik	1.41078136973828	1
Zfp579	1.41078136973828	1
N4bp3	1.41078136973828	1
Metrn	1.41691615591038	0.00621307797973434
Gm11613	1.41766775532352	0.0759779684895198
Olfml3	1.41766775532352	0.369187004869355
Usp31	1.41921820688692	0.0804327860896646
Kctd9	1.42166968588101	0.111596280161356
Racgap1	1.42352048156895	0.0677469068643025
